GEOID,sovi_weighted,rank_weighted
g55053,-0.2563684535295987,1726.0
g55055,-2.094771986012097,2522.0
g55057,-0.7261439655794679,1981.0
g55059,-1.762518658776155,2414.0
g55061,-2.954461061469667,2740.0
g55063,-1.3085544017843564,2256.0
g55065,-2.1748504656812337,2544.0
g55067,0.8047052520387069,1135.0
g55069,-0.5797089142639582,1907.0
g55071,-0.8482830601442224,2040.0
g55073,-2.805130158028571,2709.0
g55075,0.6947511750102041,1198.0
g55077,0.7113067378243001,1186.0
g55078,11.55534750726293,7.0
g55079,2.2719379011015057,497.0
g55081,-1.2008778233936024,2209.0
g55083,-2.2657709034656506,2563.0
g55085,0.779974962477779,1146.0
g55087,-3.3363086460318643,2831.0
g55089,-5.20687993303115,3036.0
g55091,-0.5111871811674613,1877.0
g55093,-3.4154467317936854,2844.0
g55095,-1.2004417059692203,2208.0
g55097,-2.299201777276576,2571.0
g55099,0.2814555270361393,1427.0
g55101,-1.0924931677868814,2147.0
g55103,-0.06459436926255668,1618.0
g55105,-0.5326016132045956,1888.0
g55107,0.7165784079933345,1184.0
g55109,-5.113171762980629,3026.0
g55111,-1.0343854453853658,2114.0
g55113,4.04034091736729,186.0
g55115,0.9743378816583323,1042.0
g55117,-1.50536799504467,2326.0
g55119,-1.9122854389414061,2463.0
g55121,-1.136515519927143,2171.0
g55123,-0.41354617992803155,1823.0
g55125,3.4255834563310614,268.0
g55127,-0.9814300439946111,2096.0
g55129,2.1127682108479853,544.0
g55131,-4.06064837986794,2942.0
g55133,-4.9667178349849355,3020.0
g55135,-0.1908152851815954,1688.0
g55137,0.19035495989109635,1468.0
g55139,-1.73757564537477,2405.0
g55141,-0.063174047022168,1616.0
g56001,-4.529913315287313,2983.0
g56003,-0.9228148382840954,2076.0
g56005,-8.683957025185075,3135.0
g56007,-3.1124416691631267,2782.0
g56009,-3.843348011462047,2916.0
g56011,-3.6559671508389178,2879.0
g56013,0.9425683647146494,1055.0
g56015,-0.6725513745439021,1952.0
g56017,2.0938885410471064,552.0
g56019,-3.066045769203745,2771.0
g56021,-1.9950995037369936,2487.0
g56023,-4.001013231913053,2933.0
g56025,-3.314547922456221,2825.0
g56027,1.2348257585813895,915.0
g56029,-1.1920041887764976,2199.0
g56031,1.3250572693996117,884.0
g56033,-1.4877118103407836,2318.0
g56035,-9.200612512579358,3136.0
g56037,-6.339821453396874,3099.0
g56039,-5.187732064018203,3034.0
g56041,-3.9626173575631016,2929.0
g56043,-0.3521904208465536,1789.0
g56045,-3.634297246821251,2874.0
